"Part #","Description","Effective From","Multiplication Factor(Part)","USD PRICE","",""
"E43023BB1A","STRUT KIT-FRONT","5/8/2018 5:30","1","26.69","",""
"E43023BB2A","STRUT KIT-FRONT","5/21/2019 5:30","1","27.50","",""
"E43028AA0A","STRUT KIT-FRONT","4/6/2017 5:30","1","23.44","",""
"E4302JN01E","STRUT KIT-FRONT","12/27/2016 5:30","1","209.40","",""
"E43031HD1A","STRUT KIT-FRONT","4/6/2017 5:30","1","23.44","",""
"E43031HD1B","STRUT KIT-FRONT","9/1/2017 5:30","1","24.74","",""
"E43031HD2A","STRUT KIT-FRONT","5/21/2019 5:30","1","24.61","",""
"E43031HD2B","STRUT KIT-FRONT","9/4/2018 5:30","1","23.70","",""
"E43033BB1A","STRUT KIT-FRONT","5/8/2018 5:30","1","27.08","",""
"E43033BB2A","STRUT KIT-FRONT","5/21/2019 5:30","1","27.50","",""
"E43038AA0A","STRUT KIT-FRONT","4/6/2017 5:30","1","23.44","",""
"E4303JN01E","STRUT KIT-FRONT","12/27/2016 5:30","1","209.40","",""
"E440","VIOLET PEARL","2/1/2015 0:24","1","0.16","",""
"E460","VIOLET SHIMMER","2/1/2015 0:24","1","0.16","",""
"E470","RED VIOLET","2/1/2015 0:24","1","0.16","",""
"E520","BLUE-GREEN PEARL","2/1/2015 0:24","1","0.16","",""
"E620","GREEN","2/1/2015 0:24","1","0.16","",""
"E62101HD1A","ABSORBER KIT-SH","1/31/2015 5:30","1","13.22","",""
"E62101HD1B","ABSORBER KIT-SH","1/31/2015 5:30","1","13.22","",""
"E62101HD2A","ABSORBER-SHOCK.","4/6/2017 5:30","1","18.36","",""
"E62101HD3A","ABSORBER-SHOCK.","5/21/2019 5:30","1","19.02","",""
"E62103BB2A","ABSORBER-SHOCK.","4/6/2017 5:30","1","18.36","",""
"E62103BB3A","SHOCK ABSORBER.","5/21/2019 5:30","1","19.02","",""
"E6210JC43A","ABSORBER KIT-SH","5/21/2019 5:30","1","139.80","",""
"E630","MOSS GREEN PEARL","2/1/2015 0:24","1","0.16","",""
"E650","SUPER GREEN PEARL","2/1/2015 0:24","1","0.16","",""
"E660","BLUE-GREEN PEARL","2/1/2015 0:24","1","0.16","",""
"E820","INTER COPPER PEARL","2/1/2015 0:24","1","0.16","",""
"E830","IRIODIN PEARL","2/1/2015 0:24","1","0.16","",""
"E850","ORANGE YELLOW","2/1/2015 0:24","1","0.16","",""
"E910","SUPER BRASS PEARL","2/1/2015 0:24","1","0.16","",""
"E920","PALIOCHROMGOLD PEARL","2/1/2015 0:24","1","0.16","",""
"ETE1381012","Keys Chain 6 Pampilles","2/5/2018 23:11","","2.59","",""
"ETE1381019","Eiffel Tower 31.5cm","2/5/2018 23:11","","19.52","",""
"ETE1381095","Keys Chain Eiffel Square Red","2/5/2018 23:11","","1.55","",""
"ETE1381097","Keys Chain Eiffel Square Yellow","2/5/2018 23:11","","1.55","",""
"ETE1381099","Keys Chain Eiffel Square Black","2/5/2018 23:11","","1.55","",""
"ETE1381110","Keys Chain Eiffel Heart Red","2/5/2018 23:11","","1.55","",""
"ETE1381115","Keys Chain Avenue Eiffel Red","2/5/2018 23:11","","1.94","",""
"ETE1381119","Keys Chain Avenue Eiffel Black","2/5/2018 23:11","","1.94","",""
"ETE1381120","Keys Chain Ring Renault","2/5/2018 23:11","","3.89","",""
"ETE1381139","Pen Twist&Clic RS","2/14/2018 23:05","1","1.29","",""
"ETE1782166","Paris Cotton Bag","2/14/2018 23:05","1","3.89","",""
"ETE1782175","Driver Watch","2/14/2018 23:05","1","84.62","",""
"ETE1782292","New Caps RS","2/5/2018 23:11","","7.80","",""
"ETE1UH2198","Retrofriction Renault F1","2/5/2018 23:11","","2.59","",""
"EXB016D008","DUSTER K9K - 85ps MIDIN60","12/19/2016 23:29","1","92.27","",""
"EXB016D008","DUSTER K9K - 85ps MIDIN60","2/23/2017 11:29","1","98.89","",""
"EXB016D008","DUSTER K9K - 85ps MIDIN60","12/11/2017 18:44","1","97.88","",""
"EXB016D009","DUSTER K9K - 110ps MIDIN50","12/19/2016 23:29","1","77.52","",""
"EXB016D009","DUSTER K9K - 110ps MIDIN50","2/23/2017 11:29","1","86.39","",""
"EXB016D009","DUSTER K9K - 110ps MIDIN50","12/11/2017 18:44","1","83.69","",""
"EXB016D010","DUSTER K9K - AWD MIDIN50","12/19/2016 23:29","1","77.52","",""
"EXB016D010","DUSTER K9K - AWD MIDIN50","2/23/2017 11:29","1","86.39","",""
"EXB016D010","DUSTER K9K - AWD MIDIN50","12/11/2017 18:44","1","83.69","",""
"EXB016D011","DUSTER K9K - 85ps - ph' MIDIN60","12/11/2017 18:44","1","83.69","",""
"EXB016D012","DUSTER K9K - 110ps - ph' MIDIN50","12/19/2016 23:29","1","77.52","",""
"EXB016D012","DUSTER K9K - 110ps - ph' MIDIN50","2/23/2017 11:29","1","86.39","",""
"EXB016D012","DUSTER K9K - 110ps - ph' MIDIN50","12/11/2017 18:44","1","83.69","",""
"EXB016D013","DUSTER K4K - petrol MIDIN60","12/19/2016 23:29","1","92.27","",""
"EXB016D013","DUSTER K4K - petrol MIDIN60","2/23/2017 11:29","1","98.89","",""
"EXB016D013","DUSTER K4K - petrol MIDIN60","12/11/2017 18:44","1","97.88","",""
"EXB016D020","DUSTER K9K - 85ps MREDDIN60","12/19/2016 23:29","1","86.32","",""
"EXB016D020","DUSTER K9K - 85ps MREDDIN60","2/23/2017 11:29","1","92.49","",""
"EXB016D020","DUSTER K9K - 85ps MREDDIN60","12/18/2017 23:41","1","97.88","",""
"EXB016D020","DUSTER K9K - 85ps MREDDIN60","12/11/2017 18:44","1","92.49","",""
"EXB016D022","DUSTER K9K - AWD MREDDIN50","12/19/2016 23:29","1","72.44","",""
"EXB016D022","DUSTER K9K - AWD MREDDIN50","2/23/2017 11:29","1","80.74","",""
"EXB016D022","DUSTER K9K - AWD MREDDIN50","12/11/2017 18:44","1","83.69","",""
"EXB016F006","FLUENCE K9K & M4R MIDIN60","12/19/2016 23:29","1","92.27","",""
"EXB016F006","FLUENCE K9K & M4R MIDIN60","2/23/2017 11:29","1","98.89","",""
"EXB016F006","FLUENCE K9K & M4R MIDIN60","12/11/2017 18:44","1","97.88","",""
"EXB016K007","KOLEOS M9R MIDIN74","12/19/2016 23:29","1","92.27","",""
"EXB016K007","KOLEOS M9R MIDIN74","2/23/2017 11:29","1","139.44","",""
"EXB016K007","KOLEOS M9R MIDIN74","12/11/2017 18:44","1","139.44","",""
"EXB016K016","KWID B4A - EO 25 AH MRED40LBH","12/19/2016 23:29","1","54.91","",""
"EXB016K016","KWID B4A - EO 25 AH MRED40LBH","2/23/2017 11:29","1","61.19","",""
"EXB016K016","KWID B4A - EO 25 AH MRED40LBH","12/18/2017 23:41","1","63.38","",""
"EXB016K016","KWID B4A - EO 25 AH MRED40LBH","12/11/2017 18:44","1","61.19","",""
"EXB016K017","KWID - MRED40LBH","12/19/2016 23:29","1","54.91","",""
"EXB016K017","KWID - MRED40LBH","2/23/2017 11:29","1","61.19","",""
"EXB016K017","KWID - MRED40LBH","12/11/2017 18:44","1","63.38","",""
"EXB016L014","LODGY K9K - 110ps MIDIN60","12/19/2016 23:29","1","92.27","",""
"EXB016L014","LODGY K9K - 110ps MIDIN60","2/23/2017 11:29","1","98.89","",""
"EXB016L014","LODGY K9K - 110ps MIDIN60","12/11/2017 18:44","1","97.88","",""
"EXB016L015","LODGY K9K - 85ps MIDIN60","12/19/2016 23:29","1","92.27","",""
"EXB016L015","LODGY K9K - 85ps MIDIN60","2/23/2017 11:29","1","98.89","",""
"EXB016L015","LODGY K9K - 85ps MIDIN60","12/11/2017 18:44","1","97.88","",""
"EXB016L021","LODGY K9K - 110ps MREDDIN60","12/19/2016 23:29","1","86.32","",""
"EXB016L021","LODGY K9K - 110ps MREDDIN60","2/23/2017 11:29","1","92.49","",""
"EXB016L021","LODGY K9K - 110ps MREDDIN60","12/11/2017 18:44","1","97.88","",""
"EXB016P001","PULSE K9K MIDIN50","12/19/2016 23:29","1","77.52","",""
"EXB016P001","PULSE K9K MIDIN50","2/23/2017 11:29","1","86.39","",""
"EXB016P001","PULSE K9K MIDIN50","12/18/2017 23:41","1","83.69","",""
"EXB016P001","PULSE K9K MIDIN50","12/12/2017 18:44","1","86.39","",""
"EXB016P001","PULSE K9K MIDIN50","12/11/2017 18:44","1","86.39","",""
"EXB016P002","PULSE HR12DE MI35L","12/19/2016 23:29","1","58.47","",""
"EXB016P002","PULSE HR12DE MI35L","2/23/2017 11:29","1","65.17","",""
"EXB016P002","PULSE HR12DE MI35L","12/11/2017 18:44","1","63.59","",""
"EXB016P018","PULSE HR12DE MR35L","12/19/2016 23:29","1","55.13","",""
"EXB016P018","PULSE HR12DE MR35L","2/23/2017 11:29","1","61.43","",""
"EXB016P018","PULSE HR12DE MR35L","12/11/2017 18:44","1","64.89","",""
"EXB016P019","PULSE K9K MREDDIN50","12/19/2016 23:29","1","72.44","",""
"EXB016P019","PULSE K9K MREDDIN50","2/23/2017 11:29","1","80.74","",""
"EXB016P019","PULSE K9K MREDDIN50","12/18/2017 23:41","1","83.69","",""
"EXB016P019","PULSE K9K MREDDIN50","12/11/2017 18:44","1","80.74","",""
"EXB016S003","SCALA K9K MIDIN50","12/19/2016 23:29","1","77.52","",""
"EXB016S003","SCALA K9K MIDIN50","2/23/2017 11:29","1","86.39","",""
"EXB016S003","SCALA K9K MIDIN50","12/11/2017 18:44","1","83.69","",""
"EXB016S004","SCALA HR15DEE Z35L","12/19/2016 23:29","1","44.37","",""
"EXB016S004","SCALA HR15DEE Z35L","2/23/2017 11:29","1","49.46","",""
"EXB016S004","SCALA HR15DEE Z35L","12/11/2017 18:44","1","53.00","",""
"EXB016S005","SCALA CVT MI35L","12/19/2016 23:29","1","58.47","",""
"EXB016S005","SCALA CVT MI35L","2/23/2017 11:29","1","65.17","",""
"EXB016S005","SCALA CVT MI35L","12/11/2017 18:44","1","63.59","",""
"EXB017C023","CAPTUR K9K - 110 PS -ph' MIDIN60","12/11/2017 18:44","1","97.88","",""
"EXB017C024","CAPTUR K9K - 110ps MREDDIN60","12/11/2017 18:44","1","97.88","",""
"EXB019T025","TRIBER B4D HS - E0,E2,E3 EGRID40LBH","8/27/2019 0:00","1","61.85","",""
"EXB019T026","TRIBER B4D HS - E0,E2,E3 MGRID40LBH","8/27/2019 0:00","1","66.04","",""
"EXB019T027","TRIBER B4D HS - E4 55B24LMF","8/27/2019 0:00","1","73.90","",""
"F20301HAMH","ARMATURE ASSY-F","1/31/2015 5:30","1","28.79","",""
"F20301HDMH","ARMATURE ASSY-F","4/1/2015 5:30","1","24.14","",""
"F20303AWCH","ARMATURE ASSY-F","5/21/2019 5:30","1","191.15","",""
"F20308AAMA","ARMATURE ASSY-F","1/13/2017 5:30","1","24.14","",""
"F20308AAMH","ARMATURE ASSY-F","5/21/2019 5:30","1","24.70","",""
"F20308JCMA","REINFORCE ASSY-","11/22/2019 5:30","1","28.85","",""
"F25111HDDH","BRACE ASSY-R/CO","5/21/2019 5:30","1","25.02","",""
"F25111HDEH","SUPP-RAD,CORE U","1/31/2015 5:30","1","15.49","",""
"F25113BBBH","SUPPORT-RADIATO","5/21/2019 5:30","1","25.09","",""
"F25113BBEH","BRACE ASSY-R/CO","1/31/2015 5:30","1","22.28","",""
"F25113BGMH","BRACE ASSY-R/CO","1/31/2015 5:30","1","37.94","",""
"F25118AAEH","BRACE ASSY-R/CO","5/8/2018 5:30","1","19.00","",""
"F25118AAMH","SUPPORT-RADIATO","1/13/2017 5:30","1","18.10","",""
"F25201HAMA","SUPPORT-RADIATO","1/31/2015 5:30","1","7.21","",""
"F25201HDMA","SUPPORT-RADIATO","11/11/2016 5:30","1","7.36","",""
"F25211HAMA","SUPPORT-RADIATO","1/31/2015 5:30","1","7.36","",""
"F25211HDMA","SUPPORT-RADIATO","5/21/2019 5:30","1","7.55","",""
"F25301HADH","SUPPORT-RADIATO","1/31/2015 5:30","1","11.20","",""
"F25301HAEH","SUPPORT ASSY-RA","1/13/2017 5:30","1","13.84","",""
"F25301HDAA","SUPPORT-RADIATO","1/31/2015 5:30","1","8.78","",""
"F25301HDAH","SUPPORT ASSY-RA","1/31/2015 5:30","1","8.78","",""
"F25301HDBH","SUPPORT-RADIATO","5/21/2019 5:30","1","14.22","",""
"F25301HDCH","SUPPORT-RADIATO","5/21/2019 5:30","1","14.56","",""
"F25301HDDH","SUPPORT-RADIATO","1/31/2015 5:30","1","11.17","",""
"F25301HDEH","SUPPORT ASSY-RA","1/31/2015 5:30","1","11.20","",""
"F25301HDMA","SUPPORT-RADIATO","1/31/2015 5:30","1","10.14","",""
"F25301HDMH","SUPPORT-RADIATO","1/31/2015 5:30","1","10.14","",""
"F31001HBAA","FENDER-FRONT RH","1/31/2015 5:30","1","23.31","",""
"F31001HBAB","FENDER-FRONT RH","1/31/2015 5:30","1","23.70","",""
"F31001HBMA","FENDER-FRONT RH","5/21/2019 5:30","1","32.30","",""
"F31001HBMB","FENDER-FRONT RH","5/21/2019 5:30","1","27.34","",""
"F31003BBAB","FENDER RONT,RH","6/18/2019 5:30","1","28.72","",""
"F31003BBMA","FENDER-FRONT RH","5/21/2019 5:30","1","33.50","",""
"F31003BBMB","FENDER-FRONT RH","5/21/2019 5:30","1","35.09","",""
"F31003BNAA","FENDER-FRONT,RH","5/21/2019 5:30","1","35.09","",""
"F31003BNMA","FENDER-FRONT,RH","5/21/2019 5:30","1","35.09","",""
"F31004LAKA","FDR ASSY FR,RH","11/26/2019 5:30","1","67.70","",""
"F31008AAMA","FENDER-FRONT,RH","5/21/2019 5:30","1","32.30","",""
"F31008JCMA","FENDER-FRONT,RH","11/22/2019 5:30","1","27.27","",""
"F31011HBAA","FENDER-FRONT LH","9/21/2016 5:30","1","23.31","",""
"F31011HBAB","FENDER-FRONT LH","1/31/2015 5:30","1","23.70","",""
"F31011HBMA","FENDER-FRONT LH","5/21/2019 5:30","1","32.30","",""
"F31011HBMB","FENDER-FRONT LH","5/21/2019 5:30","1","27.34","",""
"F31013BBAB","FENDER-FRONT,LH","4/12/2019 5:30","1","34.50","",""
"F31013BBMA","FENDER-FRONT LH","5/21/2019 5:30","1","33.50","",""
"F31013BBMB","FENDER-FRONT LH","5/21/2019 5:30","1","33.50","",""
"F31013BNAA","FENDER-FRONT,LH","5/21/2019 5:30","1","35.09","",""
"F31013BNMA","FENDER-FRONT,LH","5/21/2019 5:30","1","35.09","",""
"F31014LAKA","FDR ASSY FR,LH","11/26/2019 5:30","1","67.70","",""
"F31018AAMA","FENDER-FRONT,LH","5/21/2019 5:30","1","32.30","",""
"F31018JCMA","FENDER-FRONT,LH","11/22/2019 5:30","1","27.27","",""
"F31601HDEA","BRKT-FR FDR,LWR","1/31/2015 5:30","1","1.25","",""
"F31601HDMA","BRKT-FR FDR,LWR","1/31/2015 5:30","1","3.28","",""
"F31603BBMA","BRACKET-FRONT F","1/31/2015 5:30","1","3.84","",""
"F31611HDEA","BRKT-FR FDR,LWR","1/31/2015 5:30","1","1.25","",""
"F31611HDMA","BRKT-FR FDR,LH","1/31/2015 5:30","1","3.28","",""
"F31613BBMA","BRACKET-FRONT F","1/31/2015 5:30","1","3.84","",""
"F31802DRMA","STAY-FRONT FEND","12/28/2016 5:30","1","16.97","",""
"F31812DRMA","STAY-FRONT FEND","12/28/2016 5:30","1","16.97","",""
"F38701HD00","BSM","12/10/2016 5:30","1","24.09","",""
"F38703BB01","BSM","12/10/2016 5:30","1","18.88","",""
"F38E01HD00","SPLASH GUARD","1/31/2015 5:30","1","7.80","",""
"F38E03BB00","Splash Guard","4/9/2015 5:30","1","11.07","",""
"F41101HDMA","HOODLEDGE AS,RH","1/31/2015 5:30","1","5.36","",""
"F41103BBMA","HOODLEDGE ASSY-","1/31/2015 5:30","1","7.16","",""
"F41111HDMA","HOODLEDGE AS,LH","1/31/2015 5:30","1","5.77","",""
"F41113BBMA","HOODLEDGE ASSY-","1/31/2015 5:30","1","7.56","",""
"F41201HDMA","SG ASSY-STRUT","5/8/2018 5:30","1","19.53","",""
"F41211HDMA","HSG ASSY-STRUT","5/21/2019 5:30","1","18.57","",""
"F41321HDMA","HOODLEDGE-LOWER","1/31/2015 5:30","1","6.43","",""
"F41331HDMA","HOODLEDGE-LOWER","1/31/2015 5:30","1","5.64","",""
"F41801HDDA","REINF-HOOD LEDG","1/31/2015 5:30","1","10.87","",""
"F41801HDEA","REINFORCEMENT-H","1/31/2015 5:30","1","10.87","",""
"F41803BBBA","REINFORCEMENT-H","1/31/2015 5:30","1","10.87","",""
"F41803BBEA","REINFORCEMENT-H","1/31/2015 5:30","1","9.37","",""
"F41811HDDA","REINF-HOOD LEDG","1/31/2015 5:30","1","10.87","",""
"F41811HDEA","REINFORCEMENT-H","1/31/2015 5:30","1","10.87","",""
"F41813BBBA","REINFORCEMENT-H","1/31/2015 5:30","1","10.62","",""
"F41813BBEA","REINFORCEMENT-H","1/31/2015 5:30","1","7.51","",""
"F48241HAMA","BRKT ASSY-CSTR","1/31/2015 5:30","1","1.58","",""
"F48241HAMH","BRKT ASSY-CSTR","1/31/2015 5:30","1","1.58","",""
"F48601HAAH","BRKT ASSY-BAT M","1/31/2015 5:30","1","8.38","",""
"F48601HABH","BRKT ASSY-BAT M","9/28/2019 5:30","1","11.30","",""
"F48601HAMH","BRKT ASSY-BAT M","1/31/2015 5:30","1","8.38","",""
"F510M3BBMA","HOOD","5/21/2019 5:30","1","86.09","",""
"F510M3HHMA","HOOD","4/5/2017 5:30","1","73.21","",""
"F510M8JCMA","HOOD","11/22/2019 5:30","1","54.05","",""
"F54003BBMB","HINGE ASSY-HOOD","1/31/2015 5:30","1","4.34","",""
"F54013BBMA","HINGE ASSY-HOOD","1/31/2015 5:30","1","4.91","",""
"F5840JN20B","INSULATOR-HOOD","1/31/2015 5:30","1","130.86","",""
"F63121HADA","COWL TOP-FRONT.","1/31/2015 5:30","1","22.85","",""
"F63121HAEA","COWL TOP-FRONT.","10/3/2015 5:30","1","9.84","",""
"F71001HDMA","A COWL LOWER","1/31/2015 5:30","1","47.65","",""
"F71008JCMA","DASH ASSY-UPPER","11/22/2019 5:30","1","37.93","",""
"F73001HDAA","PANEL ASSY DASH","1/31/2015 5:30","1","70.06","",""
"F73001HDMA","PANEL ASSY DASH","3/4/2015 5:30","1","70.63","",""
"F73008AAMA","DASH COMPL-LOWE","1/31/2015 5:30","1","74.46","",""
"F73008JCMA","DASH COMPL-LOWE","11/22/2019 5:30","1","59.10","",""
"F73008JCMB","DASH COMPL-LOWE","11/22/2019 5:30","1","59.06","",""
"F74021HDMA","MEMBER-DASH LOW","1/31/2015 5:30","1","19.78","",""
"F86321PM0A","CYLINDER SET-GL","8/11/2017 5:30","1","20.98","",""
"FN510042305","TACK RAGS","2/1/2015 0:24","1","1.89","",""
"FP081001","AC DRAIN PIPE.","4/1/2015 5:30","1","2.55","",""
"FS","OTS SUPPLIES","12/15/2015 0:00","1","9.63","",""
"FS910006618","SOUND DEADENING PAD","2/1/2015 0:24","1","9.83","",""
"G2700JN22A","GLASS-WINDSHIEL","5/21/2019 5:30","1","669.88","",""
"G271689900","RUBBER-DUM...","5/21/2019 5:30","1","22.42","",""
"G271689902","DAM-RUBBER,SEAL","5/8/2018 5:30","1","20.18","",""
"G289189925","SEALANT KIT-GLA","1/31/2015 5:30","1","106.52","",""
"G2G1689900","RUBBER-DUM..","5/21/2019 5:30","1","22.42","",""
"G31121HBMA","ROOF","5/21/2019 5:30","1","86.15","",""
"G31123BBMA","ROOF","10/3/2015 5:30","1","106.58","",""
"G31123BNMA","ROOF","1/31/2015 5:30","1","87.83","",""
"G32101HBMA","A RAIL SUN ROOF","1/31/2015 5:30","1","21.37","",""
"G32103BBMA","RAIL-FRONT ROOF","1/31/2015 5:30","1","26.89","",""
"G3210KA1MA","RAIL-FRONT ROOF","12/28/2016 5:30","1","55.97","",""
"G32301HBBA","RAIL-REAR ROOF.","1/31/2015 5:30","1","15.55","",""
"G32301HBEA","RAIL-REAR ROOF.","1/31/2015 5:30","1","9.40","",""
"G32303BBMA","RAIL-ROOF,REAR","1/31/2015 5:30","1","19.63","",""
"G32423BBMA","BOW-ROOF,1ST","1/31/2015 5:30","1","5.59","",""
"G32423BGMA","BOW-ROOF, 1ST","1/31/2015 5:30","1","5.59","",""
"G32523BBMA","BOW-ROOF,2ND","1/31/2015 5:30","1","5.59","",""
"G32523BGMA","BOW-ROOF, 2ND","1/31/2015 5:30","1","5.59","",""
"G32553BBMA","REINFORCE-ROOF,","1/31/2015 5:30","1","13.91","",""
"G32623BBMA","BOW-ROOF,3RD","3/4/2015 5:30","1","5.59","",""
"G32623BGMA","BOW-ROOF, 3RD","1/31/2015 5:30","1","5.59","",""
"G43101HDMA","FLOOR-FR CENTER","1/31/2015 5:30","1","91.86","",""
"G43103BBAA","FLOOR-FRONT,CEN","1/31/2015 5:30","1","99.24","",""
"G43108AAMA","FLOOR-FRONT,CEN","2/13/2015 5:30","1","84.73","",""
"G43129W6MA","FLOOR-FRONT","12/20/2016 5:30","1","847.78","",""
"G43201HDMA","FLOOR-FRONT,RH","1/31/2015 5:30","1","80.61","",""
"G43201HDMB","FLOOR-FRONT,RH","9/21/2016 5:30","1","113.47","",""
"G43203BBMA","FLOOR-FRONT,RH","1/31/2015 5:30","1","91.62","",""
"G43203BBMC","FLOOR-FRONT,RH","12/11/2015 5:30","1","139.64","",""
"G43211HDMA","FLOOR-FRONT,LH","1/31/2015 5:30","1","80.61","",""
"G43211HDMB","FLOOR-FRONT,LH","7/28/2015 5:30","1","95.91","",""
"G43213BBMA","FLOOR-FRONT,LH","1/31/2015 5:30","1","91.62","",""
"G43213BBMC","FLOOR-FRONT,LH","12/11/2015 5:30","1","119.42","",""
"G43218AAMA","FLOOR-FRONT,LH","2/13/2015 5:30","1","72.46","",""
"G45101HAMA","BOARD ASSY-REAR","1/31/2015 5:30","1","0.87","",""
"G45121HDEA","FLOOR RR FRONT","1/13/2017 5:30","1","32.24","",""
"G45121HDMA","FLOOR RR FRONT","1/31/2015 5:30","1","32.24","",""
"G45141HDEA","FLOOR REAR","1/13/2017 5:30","1","58.73","",""
"G45141HDMA","FLOOR REAR","5/21/2019 5:30","1","60.19","",""
"G4514234MR","FLOOR-REAR,REAR","5/28/2019 5:30","1","45.56","",""
"G45143BBMA","FLOOR-REAR,REAR","5/21/2019 5:30","1","101.10","",""
"G45143TUMA","FLOOR-REAR,REAR","12/20/2016 5:30","1","420.28","",""
"G45161HDMA","EXT-RR FLOOR,FR","1/31/2015 5:30","1","27.55","",""
"G45323BBMA","FLOOR-REAR,REAR","1/31/2015 5:30","1","13.93","",""
"G45333BBMA","FLOOR-REAR,REAR","1/31/2015 5:30","1","13.93","",""
"G45421HAMA","MEMBER-CROSS,RE","1/31/2015 5:30","1","5.49","",""
"G45601HDMA","BRACKET","1/31/2015 5:30","1","2.77","",""
"G45881HAMA","BRKT ASSY-S/WHE","1/31/2015 5:30","1","0.81","",""
"G48481HA1A","COVER-INSPECTIO","1/13/2017 5:30","1","8.78","",""
"G48481HAAA","COVER ASSY BAT","10/3/2015 5:30","1","8.78","",""
"G48481HAMA","COVER ASSY BAT","10/3/2015 5:30","1","8.78","",""
"G4900JF202","CARPET-FLOOR","1/31/2015 5:30","1","650.84","",""
"G51101HDMA","MEMBER","5/21/2019 5:30","1","54.98","",""
"G51103ARMA","MEMBER-SIDE,FRO","5/8/2018 5:30","1","67.31","",""
"G51103BBMA","MEMBER-SIDE,FRO","1/31/2015 5:30","1","63.29","",""
"G51111HAMA","MEMBER","1/31/2015 5:30","1","56.44","",""
"G51111HDMA","MEMBER","5/21/2019 5:30","1","54.06","",""
"G51143BBMA","MEMBER ASSY-FRO","5/21/2019 5:30","1","17.23","",""
"G51153BBMA","MEMBER ASSY-FRO","5/21/2019 5:30","1","14.82","",""
"G51301HDMA","PLATE-CLOSING","5/21/2019 5:30","1","36.01","",""
"G51303HDMA","PLATE-CLOSING.","1/31/2015 5:30","1","37.38","",""
"G51311HAAA","PLATE-CLOSING,F","1/31/2015 5:30","1","38.55","",""
"G51311HDMA","PLATE-CLOSING","5/8/2018 5:30","1","34.96","",""
"G51483BBMA","BRKT-BMPR,RH","1/31/2015 5:30","1","6.85","",""
"G51483BGMA","BRACKET-BUMPER","12/13/2018 5:30","1","12.25","",""
"G51491HAMA","BRKT-BMPR,LH","1/31/2015 5:30","1","6.85","",""
"G51491HJMA","BRACKET-BUMPER","12/13/2018 5:30","1","10.86","",""
"G51C81HDMA","BRACKET-ADD ON","5/21/2019 5:30","1","6.90","",""
"G51C83HDMA","BRACKET-ADD ON.","10/21/2016 5:30","1","6.65","",""
"G51C91HAAA","BRACKET-ADD ON","1/31/2015 5:30","1","6.60","",""
"G51C91HDMA","BRACKET-ADD ON","5/21/2019 5:30","1","6.34","",""
"G51F03HDMA","BRACKET-ADD ON","1/31/2015 5:30","1","6.22","",""
"G51F03VAMA","BRACKET-ADDON F","12/13/2018 5:30","1","35.31","",""
"G51F21HDMA","BRACKET-ADD ON","11/11/2016 5:30","1","5.26","",""
"G51F31HAMA","BRACKET-ADD ON","1/31/2015 5:30","1","7.12","",""
"G51F31HDMA","BRACKET-ADD ON","5/8/2018 5:30","1","5.19","",""
"G51F31HJMA","BRACKET-ADDON F","12/13/2018 5:30","1","8.10","",""
"G55101HDMA","MEMBER-SIDE,REA","1/31/2015 5:30","1","51.36","",""
"G55101HDMB","MEMBER-SIDE RR","1/31/2015 5:30","1","64.74","",""
"G55108JCMA","MEMBER-SIDE RR","11/22/2019 5:30","1","88.31","",""
"G55111HDMA","MEMBER-SIDE,REA","1/31/2015 5:30","1","51.36","",""
"G55111HDMB","MEMBER ASSY-SID","1/31/2015 5:30","1","65.06","",""
"G55118JCMA","MEMBER ASSY-SID","11/22/2019 5:30","1","88.25","",""
"G55201HDMA","EXTENSION-MEMBE","1/31/2015 5:30","1","6.48","",""
"G55203BBMA","EXTENSION-SIDE","1/31/2015 5:30","1","11.39","",""
"G55208AAMA","EXTENSION-MEMBE","1/31/2015 5:30","1","6.48","",""
"G55208JAMA","EXTENSION-MEMBE","5/2/2019 5:30","1","4.53","",""
"G55211HDMA","EXTENSION-MEMBE","1/31/2015 5:30","1","6.04","",""
"G55213BBMA","EXTENSION-SIDE","1/31/2015 5:30","1","13.11","",""
"G55214LAMA","EXTENSION-MEMBE","1/31/2015 5:30","1","5.78","",""
"G55218AAMA","EXTENSION-MEMBE","1/31/2015 5:30","1","6.04","",""
"G56301HDMA","MBR-CROSS RR SE","1/31/2015 5:30","1","31.87","",""
"G56501HDEA","MEMBER ASSY.","1/31/2015 5:30","1","109.34","",""
"G56501HDMA","MEMBER ASSY-REA","1/31/2015 5:30","1","18.70","",""
"G56503BBEA","MEMBER ASSY-REA","1/31/2015 5:30","1","65.50","",""
"G56761HAMA","PROTECTOR","1/31/2015 5:30","1","3.09","",""
"G593089904","INSULATOR","1/31/2015 5:30","1","50.93","",""
"G593089905","INSULATOR","1/31/2015 5:30","1","80.79","",""
"G593089906","INSULATOR","1/31/2015 5:30","1","88.18","",""
"G59401HAMA","BRACKET-FR RH","1/31/2015 5:30","1","23.28","",""
"G59401HDMA","BRACKET-FR RH","1/31/2015 5:30","1","23.28","",""
"G59411HAMA","BRACKET-FR LH","1/31/2015 5:30","1","23.28","",""
"G59411HDMA","BRACKET-FR LH","1/31/2015 5:30","1","23.28","",""
"G60301HDMC","BODY ASSY-RH","1/31/2015 5:30","1","242.33","",""
"G60301HDMD","BODY ASSY-SIDE,","2/15/2017 5:30","1","212.27","",""
"G60303BBBC","BODY ASSY-SIDE,","5/21/2019 5:30","1","279.33","",""
